Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
3,1666788564983,26/10/2022 12:49:24,1666788564733,1,26/10/2022 13:49:24,99963,4,task-mqly,,24824293,5ef436028e8b151e6ae5645e,7330665,,complete,,63592cc1461ce2ef55f6af9b,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x569,rdk-finalfeed,consent-form-data,2,Team RDK,,rdk-finalfeedback,,consented,,,,,,,,,,,rdk-finalfeed,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,3000,,,,,0,1,0,,,,,,
1,1666788627172,26/10/2022 12:50:27,1666788689734,1,26/10/2022 13:51:29,99963,4,task-mqly,,24824326,5f2458749912ad00087e5677,7330675,,complete,,63592cfdd868cf8a254fc3dd,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1440x900,1440x749,str-bonus,consent-form-data,2,Team Stroop,stroop-bonus,,,consented,,,,,,str-bonus,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666788631568,26/10/2022 12:50:31,1666788694157,1,26/10/2022 13:51:34,99963,4,task-mqly,,24824326,5f2458749912ad00087e5677,7330675,,complete,,63592cfdd868cf8a254fc3dd,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1440x900,1440x749,str-bonus,consent-form-data,2,Team Stroop,stroop-bonus,,,consented,,,,,,str-bonus,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,4379.700000000186,,,,,0,1,0,,,,,,form
3,1666788631627,26/10/2022 12:50:31,1666788694163,1,26/10/2022 13:51:34,99963,4,task-mqly,,24824326,5f2458749912ad00087e5677,7330675,,complete,,63592cfdd868cf8a254fc3dd,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1440x900,1440x749,str-bonus,consent-form-data,2,Team Stroop,stroop-bonus,,,consented,,,,,,str-bonus,,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,4429,,,,,0,1,0,,,,,,
1,1666788659619,26/10/2022 12:50:59,1666788659529,1,26/10/2022 13:50:59,99963,4,task-mqly,,24824348,57f67786be670900012e52cf,7330681,,complete,,63592d1fa3d3765fac4d00b3,computer,Desktop or Laptop,Ubuntu undefined,Firefox 105.0,2560x1080,1123x825,str-progress,consent-form-data,2,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666788661957,26/10/2022 12:51:01,1666788661924,1,26/10/2022 13:51:01,99963,4,task-mqly,,24824348,57f67786be670900012e52cf,7330681,,complete,,63592d1fa3d3765fac4d00b3,computer,Desktop or Laptop,Ubuntu undefined,Firefox 105.0,2560x1080,1123x825,str-progress,consent-form-data,2,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,2367,,,,,0,1,0,,,,,,form
3,1666788662010,26/10/2022 12:51:02,1666788661926,1,26/10/2022 13:51:01,99963,4,task-mqly,,24824348,57f67786be670900012e52cf,7330681,,complete,,63592d1fa3d3765fac4d00b3,computer,Desktop or Laptop,Ubuntu undefined,Firefox 105.0,2560x1080,1123x825,str-progress,consent-form-data,2,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,2397,,,,,0,1,0,,,,,,
1,1666788661282,26/10/2022 12:51:01,1666788661084,1,26/10/2022 13:51:01,99963,4,task-mqly,,24824352,5efb262d0aa24103410a97e2,7330686,,complete,,63592d2644c6c7bdb294f1bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1002x712,rdk-progress,consent-form-data,2,Team RDK,,rdk-progressbar,,consented,,,,,,,,rdk-progress,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666788662881,26/10/2022 12:51:02,1666788662755,1,26/10/2022 13:51:02,99963,4,task-mqly,,24824352,5efb262d0aa24103410a97e2,7330686,,complete,,63592d2644c6c7bdb294f1bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1002x712,rdk-progress,consent-form-data,2,Team RDK,,rdk-progressbar,,consented,,,,,,,,rdk-progress,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,1643.0999999940395,,,,,0,1,0,,,,,,form
3,1666788662931,26/10/2022 12:51:02,1666788662758,1,26/10/2022 13:51:02,99963,4,task-mqly,,24824352,5efb262d0aa24103410a97e2,7330686,,complete,,63592d2644c6c7bdb294f1bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1002x712,rdk-progress,consent-form-data,2,Team RDK,,rdk-progressbar,,consented,,,,,,,,rdk-progress,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,1674,,,,,0,1,0,,,,,,
1,1666788666325,26/10/2022 12:51:06,1666788666732,1,26/10/2022 13:51:06,99963,4,task-mqly,,24824358,5febb58d2234a6ccaeee8793,7330689,,complete,,63592d2356deaf35255b3535,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x569,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666788668673,26/10/2022 12:51:08,1666788669113,1,26/10/2022 13:51:09,99963,4,task-mqly,,24824358,5febb58d2234a6ccaeee8793,7330689,,complete,,63592d2356deaf35255b3535,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x569,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,2355.800000011921,,,,,0,1,0,,,,,,form
3,1666788668770,26/10/2022 12:51:08,1666788669115,1,26/10/2022 13:51:09,99963,4,task-mqly,,24824358,5febb58d2234a6ccaeee8793,7330689,,complete,,63592d2356deaf35255b3535,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x569,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,END TASK,,,,,2383,,,,,0,1,0,,,,,,
1,1666788750818,26/10/2022 12:52:30,1666788747840,1,26/10/2022 13:52:27,99963,4,task-mqly,,24824404,5c2e469f44d84c000101bbd4,7330704,,complete,,63592d8203780ecde6d644e6,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x625,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666788754467,26/10/2022 12:52:34,1666788751510,1,26/10/2022 13:52:31,99963,4,task-mqly,,24824404,5c2e469f44d84c000101bbd4,7330704,,complete,,63592d8203780ecde6d644e6,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x625,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,3524.100000000093,,,,,0,1,0,,,,,,form
3,1666788754523,26/10/2022 12:52:34,1666788751513,1,26/10/2022 13:52:31,99963,4,task-mqly,,24824404,5c2e469f44d84c000101bbd4,7330704,,complete,,63592d8203780ecde6d644e6,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x625,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,3674,,,,,0,1,0,,,,,,
1,1666788822641,26/10/2022 12:53:42,1666788823800,1,26/10/2022 13:53:43,99963,4,task-mqly,,24824450,5d28e9a495264b001c5c1c01,7330695,,complete,,63592d5720da9488f9062794,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x929,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666788826579,26/10/2022 12:53:46,1666788827780,1,26/10/2022 13:53:47,99963,4,task-mqly,,24824450,5d28e9a495264b001c5c1c01,7330695,,complete,,63592d5720da9488f9062794,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x929,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,3957.0999999046326,,,,,0,1,0,,,,,,form
3,1666788826668,26/10/2022 12:53:46,1666788827782,1,26/10/2022 13:53:47,99963,4,task-mqly,,24824450,5d28e9a495264b001c5c1c01,7330695,,complete,,63592d5720da9488f9062794,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x929,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,END TASK,,,,,3982,,,,,0,1,0,,,,,,
1,1666788829872,26/10/2022 12:53:49,1666788825409,1,26/10/2022 13:53:45,99963,4,task-mqly,,24824453,5e652009b1074229c1815729,7330714,,complete,,63592d6cd69c999121c86f54,computer,Desktop or Laptop,Windows 7,Firefox 89.0,1451x907,1451x729,str-vanilla,consent-form-data,2,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666788840458,26/10/2022 12:54:00,1666788835993,1,26/10/2022 13:53:55,99963,4,task-mqly,,24824453,5e652009b1074229c1815729,7330714,,complete,,63592d6cd69c999121c86f54,computer,Desktop or Laptop,Windows 7,Firefox 89.0,1451x907,1451x729,str-vanilla,consent-form-data,2,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,10483,,,,,0,1,0,,,,,,form
3,1666788840569,26/10/2022 12:54:00,1666788836010,1,26/10/2022 13:53:56,99963,4,task-mqly,,24824453,5e652009b1074229c1815729,7330714,,complete,,63592d6cd69c999121c86f54,computer,Desktop or Laptop,Windows 7,Firefox 89.0,1451x907,1451x729,str-vanilla,consent-form-data,2,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,10601,,,,,0,1,0,,,,,,
1,1666788829770,26/10/2022 12:53:49,1666788829677,1,26/10/2022 13:53:49,99963,4,task-mqly,,24824456,5cea33ee935c850001cb7b63,7330713,,complete,,63592daa75f746ac14909996,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1200x800,1200x689,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666788834324,26/10/2022 12:53:54,1666788834271,1,26/10/2022 13:53:54,99963,4,task-mqly,,24824456,5cea33ee935c850001cb7b63,7330713,,complete,,63592daa75f746ac14909996,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1200x800,1200x689,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,4419.399999976158,,,,,0,1,0,,,,,,form
3,1666788834392,26/10/2022 12:53:54,1666788834287,1,26/10/2022 13:53:54,99963,4,task-mqly,,24824456,5cea33ee935c850001cb7b63,7330713,,complete,,63592daa75f746ac14909996,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1200x800,1200x689,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,4611,,,,,0,1,0,,,,,,
1,1666788833378,26/10/2022 12:53:53,1666788833847,1,26/10/2022 13:53:53,99963,4,task-mqly,,24824459,5f4024f6ea5204135f6d7a42,7330721,,complete,,63592dd1461ce2ef55f6afb7,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,2064x982,rdk-eyes,consent-form-data,2,Team RDK,,rdk-eyes,,consented,,,,,,,,,rdk-eyes,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666788836378,26/10/2022 12:53:56,1666788836827,1,26/10/2022 13:53:56,99963,4,task-mqly,,24824459,5f4024f6ea5204135f6d7a42,7330721,,complete,,63592dd1461ce2ef55f6afb7,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,2064x982,rdk-eyes,consent-form-data,2,Team RDK,,rdk-eyes,,consented,,,,,,,,,rdk-eyes,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,2944.5999999996275,,,,,0,1,0,,,,,,form
3,1666788836604,26/10/2022 12:53:56,1666788836832,1,26/10/2022 13:53:56,99963,4,task-mqly,,24824459,5f4024f6ea5204135f6d7a42,7330721,,complete,,63592dd1461ce2ef55f6afb7,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,2064x982,rdk-eyes,consent-form-data,2,Team RDK,,rdk-eyes,,consented,,,,,,,,,rdk-eyes,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,2985,,,,,0,1,0,,,,,,
1,1666788843434,26/10/2022 12:54:03,1666788845311,1,26/10/2022 13:54:05,99963,4,task-mqly,,24824467,603ce289fbf463adbdaa2d39,7330722,,complete,,63592dd0658b6ba3e0376036,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1368x912,1368x769,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666788845994,26/10/2022 12:54:05,1666788847862,1,26/10/2022 13:54:07,99963,4,task-mqly,,24824467,603ce289fbf463adbdaa2d39,7330722,,complete,,63592dd0658b6ba3e0376036,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1368x912,1368x769,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,2471.2999999998137,,,,,0,1,0,,,,,,form
3,1666788846059,26/10/2022 12:54:06,1666788847877,1,26/10/2022 13:54:07,99963,4,task-mqly,,24824467,603ce289fbf463adbdaa2d39,7330722,,complete,,63592dd0658b6ba3e0376036,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1368x912,1368x769,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,2566,,,,,0,1,0,,,,,,
1,1666788872649,26/10/2022 12:54:32,1666788873502,1,26/10/2022 13:54:33,99963,4,task-mqly,,24824488,5ad23186d9f7470001db1a6f,7330725,,complete,,63592dea93b6077f6b5b353d,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1376x774,1376x630,rdk-bonus,consent-form-data,2,Team RDK,,rdk-bonus,,consented,,,,,,,,,,,,rdk-bonus,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666788879767,26/10/2022 12:54:39,1666788880654,1,26/10/2022 13:54:40,99963,4,task-mqly,,24824488,5ad23186d9f7470001db1a6f,7330725,,complete,,63592dea93b6077f6b5b353d,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1376x774,1376x630,rdk-bonus,consent-form-data,2,Team RDK,,rdk-bonus,,consented,,,,,,,,,,,,rdk-bonus,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,7088.599999904633,,,,,0,1,0,,,,,,form
3,1666788879834,26/10/2022 12:54:39,1666788880657,1,26/10/2022 13:54:40,99963,4,task-mqly,,24824488,5ad23186d9f7470001db1a6f,7330725,,complete,,63592dea93b6077f6b5b353d,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1376x774,1376x630,rdk-bonus,consent-form-data,2,Team RDK,,rdk-bonus,,consented,,,,,,,,,,,,rdk-bonus,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,7155,,,,,0,1,0,,,,,,
1,1666788872631,26/10/2022 12:54:32,1666788870776,1,26/10/2022 13:54:30,99963,4,task-mqly,,24824489,60d203969a93bbfcd7891472,7330727,,complete,,63592df27851330ff94d00f3,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.42,1920x1080,1920x937,urn-finalfeed,consent-form-data,2,Team Bandit,,,bandit-finalfeedback,consented,,,,,,,,,,,,,,,,,urn-finalfeed,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666788874288,26/10/2022 12:54:34,1666788872477,1,26/10/2022 13:54:32,99963,4,task-mqly,,24824489,60d203969a93bbfcd7891472,7330727,,complete,,63592df27851330ff94d00f3,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.42,1920x1080,1920x937,urn-finalfeed,consent-form-data,2,Team Bandit,,,bandit-finalfeedback,consented,,,,,,,,,,,,,,,,,urn-finalfeed,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,1672.5,,,,,0,1,0,,,,,,form
3,1666788874357,26/10/2022 12:54:34,1666788872480,1,26/10/2022 13:54:32,99963,4,task-mqly,,24824489,60d203969a93bbfcd7891472,7330727,,complete,,63592df27851330ff94d00f3,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.42,1920x1080,1920x937,urn-finalfeed,consent-form-data,2,Team Bandit,,,bandit-finalfeedback,consented,,,,,,,,,,,,,,,,,urn-finalfeed,,consented,Spreadsheet1,,,END TASK,,,,,1705,,,,,0,1,0,,,,,,
