Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,ShowProgressBar,ShowProgressBar1,ANSWER,Left,Right,Up,Down
356,1670773449192,11/12/2022 15:44:09,1670773449017,0,11/12/2022 15:44:09,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,121,167,3,fixation,fixation,timelimit_screen,500.00699999998324,,,,,0,1,0,,,1,7,8,trials,REDyellow.jpg,Red,1,,,Red,Yellow,Blue,Green
357,1670773449615,11/12/2022 15:44:09,1670773449770,0,11/12/2022 15:44:09,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,129,168,1,trial,responseA,response_keyboard,717.2000000011176,,,Red,1,1,0,0,,,,7,8,trials,REDred.jpg,Red,1,,,Red,Yellow,Blue,Green
358,1670773450120,11/12/2022 15:44:10,1670773450267,0,11/12/2022 15:44:10,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,129,168,3,fixation,fixation,timelimit_screen,500.1170000000275,,,,,0,1,0,,,1,7,8,trials,REDred.jpg,Red,1,,,Red,Yellow,Blue,Green
359,1670773450884,11/12/2022 15:44:10,1670773451028,0,11/12/2022 15:44:11,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,123,169,1,trial,responseA,response_keyboard,727.9000000003725,,,Red,1,1,0,0,,,,7,8,trials,REDblue.jpg,Red,1,,,Red,Yellow,Blue,Green
360,1670773451362,11/12/2022 15:44:11,1670773451517,0,11/12/2022 15:44:11,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,123,169,3,fixation,fixation,timelimit_screen,499.9799999999814,,,,,0,1,0,,,1,7,8,trials,REDblue.jpg,Red,1,,,Red,Yellow,Blue,Green
361,1670773452058,11/12/2022 15:44:12,1670773452203,0,11/12/2022 15:44:12,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,124,170,1,trial,responseB,response_keyboard,661.4000000003725,,,Green,1,1,0,0,,,,7,8,trials,GREENblue.jpg,Green,1,,,Red,Yellow,Blue,Green
362,1670773452530,11/12/2022 15:44:12,1670773452683,0,11/12/2022 15:44:12,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,124,170,3,fixation,fixation,timelimit_screen,500.0079999999725,,,,,0,1,0,,,1,7,8,trials,GREENblue.jpg,Green,1,,,Red,Yellow,Blue,Green
363,1670773453225,11/12/2022 15:44:13,1670773453360,0,11/12/2022 15:44:13,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,122,171,1,trial,responseA,response_keyboard,643.0999999996275,,,Yellow,1,1,0,0,,,,7,8,trials,YELLOWred.jpg,Yellow,1,,,Red,Yellow,Blue,Green
364,1670773453693,11/12/2022 15:44:13,1670773453850,0,11/12/2022 15:44:13,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,122,171,3,fixation,fixation,timelimit_screen,500.0010000000475,,,,,0,1,0,,,1,7,8,trials,YELLOWred.jpg,Yellow,1,,,Red,Yellow,Blue,Green
365,1670773455653,11/12/2022 15:44:15,1670773455800,0,11/12/2022 15:44:15,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,130,172,1,trial,responseA,response_keyboard,1917.5,,,Red,1,1,0,0,,,,7,8,trials,REDgreen.jpg,Red,1,,,Red,Yellow,Blue,Green
366,1670773456131,11/12/2022 15:44:16,1670773456288,0,11/12/2022 15:44:16,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,130,172,3,fixation,fixation,timelimit_screen,500.02899999998044,,,,,0,1,0,,,1,7,8,trials,REDgreen.jpg,Red,1,,,Red,Yellow,Blue,Green
367,1670773456757,11/12/2022 15:44:16,1670773456920,0,11/12/2022 15:44:16,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,119,173,1,trial,responseB,response_keyboard,600.8000000007451,,,Blue,1,1,0,0,,,,7,8,trials,BLUEyellow.jpg,Blue,1,,,Red,Yellow,Blue,Green
368,1670773457259,11/12/2022 15:44:17,1670773457413,0,11/12/2022 15:44:17,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,119,173,3,fixation,fixation,timelimit_screen,500.00500000000466,,,,,0,1,0,,,1,7,8,trials,BLUEyellow.jpg,Blue,1,,,Red,Yellow,Blue,Green
369,1670773458114,11/12/2022 15:44:18,1670773458272,0,11/12/2022 15:44:18,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,117,174,1,trial,responseA,response_keyboard,826.8000000007451,,,Yellow,1,1,0,0,,,,7,8,trials,YELLOWgreen.jpg,Yellow,1,,,Red,Yellow,Blue,Green
370,1670773458618,11/12/2022 15:44:18,1670773458767,0,11/12/2022 15:44:18,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,117,174,3,fixation,fixation,timelimit_screen,500.0580000000191,,,,,0,1,0,,,1,7,8,trials,YELLOWgreen.jpg,Yellow,1,,,Red,Yellow,Blue,Green
371,1670773459190,11/12/2022 15:44:19,1670773459344,0,11/12/2022 15:44:19,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,118,175,1,trial,responseA,response_keyboard,544.5999999996275,,,Yellow,1,1,0,0,,,,7,8,trials,YELLOWblue.jpg,Yellow,1,,,Red,Yellow,Blue,Green
372,1670773459681,11/12/2022 15:44:19,1670773459829,0,11/12/2022 15:44:19,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,118,175,3,fixation,fixation,timelimit_screen,500.17700000002515,,,,,0,1,0,,,1,7,8,trials,YELLOWblue.jpg,Yellow,1,,,Red,Yellow,Blue,Green
373,1670773460266,11/12/2022 15:44:20,1670773460422,0,11/12/2022 15:44:20,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,120,176,1,trial,responseB,response_keyboard,561.4000000003725,,,Green,1,1,0,0,,,,7,8,trials,GREENyellow.jpg,Green,1,,,Red,Yellow,Blue,Green
374,1670773460774,11/12/2022 15:44:20,1670773460913,0,11/12/2022 15:44:20,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,120,176,3,fixation,fixation,timelimit_screen,499.7750000000233,,,,,0,1,0,,,1,7,8,trials,GREENyellow.jpg,Green,1,,,Red,Yellow,Blue,Green
375,1670773461690,11/12/2022 15:44:21,1670773461842,0,11/12/2022 15:44:21,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,175,177,1,trial,responseB,response_keyboard,895.6999999992549,,,Blue,1,1,0,0,,,,10,11,trials,BLUEred.jpg,Blue,1,,,Red,Yellow,Blue,Green
376,1670773462172,11/12/2022 15:44:22,1670773462329,0,11/12/2022 15:44:22,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,175,177,3,fixation,fixation,timelimit_screen,499.73399999999674,,,,,0,1,0,,,1,10,11,trials,BLUEred.jpg,Blue,1,,,Red,Yellow,Blue,Green
377,1670773464458,11/12/2022 15:44:24,1670773464614,0,11/12/2022 15:44:24,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,172,178,1,trial,responseB,response_keyboard,2253.0999999996275,,,Green,1,1,0,0,,,,10,11,trials,GREENblue.jpg,Green,1,,,Red,Yellow,Blue,Green
378,1670773464940,11/12/2022 15:44:24,1670773465100,0,11/12/2022 15:44:25,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,172,178,3,fixation,fixation,timelimit_screen,500.024000000034,,,,,0,1,0,,,1,10,11,trials,GREENblue.jpg,Green,1,,,Red,Yellow,Blue,Green
379,1670773466276,11/12/2022 15:44:26,1670773466432,0,11/12/2022 15:44:26,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,170,179,1,trial,responseA,response_keyboard,1298.4000000003725,,,Yellow,1,1,0,0,,,,10,11,trials,YELLOWred.jpg,Yellow,1,,,Red,Yellow,Blue,Green
380,1670773466756,11/12/2022 15:44:26,1670773466913,0,11/12/2022 15:44:26,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,170,179,3,fixation,fixation,timelimit_screen,499.9679999999935,,,,,0,1,0,,,1,10,11,trials,YELLOWred.jpg,Yellow,1,,,Red,Yellow,Blue,Green
381,1670773467704,11/12/2022 15:44:27,1670773467853,0,11/12/2022 15:44:27,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,177,180,1,trial,responseA,response_keyboard,910.2000000011176,,,Red,1,1,0,0,,,,10,11,trials,REDred.jpg,Red,1,,,Red,Yellow,Blue,Green
382,1670773468195,11/12/2022 15:44:28,1670773468351,0,11/12/2022 15:44:28,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,177,180,3,fixation,fixation,timelimit_screen,499.93700000003446,,,,,0,1,0,,,1,10,11,trials,REDred.jpg,Red,1,,,Red,Yellow,Blue,Green
383,1670773468902,11/12/2022 15:44:28,1670773469058,0,11/12/2022 15:44:29,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,176,181,1,trial,responseB,response_keyboard,671.9000000003725,,,Blue,1,1,0,0,,,,10,11,trials,BLUEgreen.jpg,Blue,1,,,Red,Yellow,Blue,Green
384,1670773469379,11/12/2022 15:44:29,1670773469537,0,11/12/2022 15:44:29,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,176,181,3,fixation,fixation,timelimit_screen,500.0020000000368,,,,,0,1,0,,,1,10,11,trials,BLUEgreen.jpg,Blue,1,,,Red,Yellow,Blue,Green
385,1670773470131,11/12/2022 15:44:30,1670773470289,0,11/12/2022 15:44:30,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,171,182,1,trial,responseA,response_keyboard,720.8000000007451,,,Red,1,1,0,0,,,,10,11,trials,REDblue.jpg,Red,1,,,Red,Yellow,Blue,Green
386,1670773470643,11/12/2022 15:44:30,1670773470787,0,11/12/2022 15:44:30,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,171,182,3,fixation,fixation,timelimit_screen,500.0359999999637,,,,,0,1,0,,,1,10,11,trials,REDblue.jpg,Red,1,,,Red,Yellow,Blue,Green
387,1670773471237,11/12/2022 15:44:31,1670773471386,0,11/12/2022 15:44:31,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,169,183,1,trial,responseA,response_keyboard,567.9000000003725,,,Red,1,1,0,0,,,,10,11,trials,REDyellow.jpg,Red,1,,,Red,Yellow,Blue,Green
388,1670773471716,11/12/2022 15:44:31,1670773471871,0,11/12/2022 15:44:31,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,169,183,3,fixation,fixation,timelimit_screen,500.07400000002235,,,,,0,1,0,,,1,10,11,trials,REDyellow.jpg,Red,1,,,Red,Yellow,Blue,Green
389,1670773472745,11/12/2022 15:44:32,1670773472872,0,11/12/2022 15:44:32,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,165,184,1,trial,responseA,response_keyboard,967.5999999996275,,,Yellow,1,1,0,0,,,,10,11,trials,YELLOWgreen.jpg,Yellow,1,,,Red,Yellow,Blue,Green
390,1670773473215,11/12/2022 15:44:33,1670773473371,0,11/12/2022 15:44:33,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,165,184,3,fixation,fixation,timelimit_screen,500.03899999998976,,,,,0,1,0,,,1,10,11,trials,YELLOWgreen.jpg,Yellow,1,,,Red,Yellow,Blue,Green
391,1670773473824,11/12/2022 15:44:33,1670773473980,0,11/12/2022 15:44:33,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,167,185,1,trial,responseB,response_keyboard,577.4000000003725,,,Blue,1,1,0,0,,,,10,11,trials,BLUEyellow.jpg,Blue,1,,,Red,Yellow,Blue,Green
392,1670773474327,11/12/2022 15:44:34,1670773474475,0,11/12/2022 15:44:34,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,167,185,3,fixation,fixation,timelimit_screen,500.01600000000326,,,,,0,1,0,,,1,10,11,trials,BLUEyellow.jpg,Blue,1,,,Red,Yellow,Blue,Green
393,1670773475148,11/12/2022 15:44:35,1670773475305,0,11/12/2022 15:44:35,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,168,186,1,trial,responseB,response_keyboard,799.0999999996275,,,Green,1,1,0,0,,,,10,11,trials,GREENyellow.jpg,Green,1,,,Red,Yellow,Blue,Green
394,1670773475639,11/12/2022 15:44:35,1670773475788,0,11/12/2022 15:44:35,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,168,186,3,fixation,fixation,timelimit_screen,499.975999999966,,,,,0,1,0,,,1,10,11,trials,GREENyellow.jpg,Green,1,,,Red,Yellow,Blue,Green
395,1670773477288,11/12/2022 15:44:37,1670773477441,0,11/12/2022 15:44:37,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,164,187,1,trial,responseA,response_keyboard,1620.2000000011176,,,Yellow,1,1,0,0,,,,10,11,trials,YELLOWyellow.jpg,Yellow,1,,,Red,Yellow,Blue,Green
396,1670773477804,11/12/2022 15:44:37,1670773477934,0,11/12/2022 15:44:37,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,164,187,3,fixation,fixation,timelimit_screen,500.1849999999977,,,,,0,1,0,,,1,10,11,trials,YELLOWyellow.jpg,Yellow,1,,,Red,Yellow,Blue,Green
397,1670773478350,11/12/2022 15:44:38,1670773478493,0,11/12/2022 15:44:38,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,166,188,1,trial,responseA,response_keyboard,526.9000000003725,,,Yellow,1,1,0,0,,,,10,11,trials,YELLOWblue.jpg,Yellow,1,,,Red,Yellow,Blue,Green
