Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer
123,1670774194742,11/12/2022 15:56:34,1670774200237,0,11/12/2022 15:56:40,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,137,38,3,fixation,fixation,timelimit_screen,500.6800000000003,,,,,0,1,0,,,1,8,9,trials,coherence-20-uu.mp4,up
124,1670774195756,11/12/2022 15:56:35,1670774201142,0,11/12/2022 15:56:41,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,136,39,1,trial,responseA,response_keyboard,845.7999997138977,,,up,1,1,0,0,,,,8,9,trials,coherence-10-uu.mp4,up
125,1670774196130,11/12/2022 15:56:36,1670774201628,0,11/12/2022 15:56:41,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,136,39,3,fixation,fixation,timelimit_screen,500.778999999995,,,,,0,1,0,,,1,8,9,trials,coherence-10-uu.mp4,up
126,1670774196944,11/12/2022 15:56:36,1670774202451,0,11/12/2022 15:56:42,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,143,40,1,trial,responseB,response_keyboard,771.8000001907349,,,left,1,1,0,0,,,,8,9,trials,coherence-80-ll.mp4,left
127,1670774197448,11/12/2022 15:56:37,1670774202935,0,11/12/2022 15:56:42,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,143,40,3,fixation,fixation,timelimit_screen,500.76800000000367,,,,,0,1,0,,,1,8,9,trials,coherence-80-ll.mp4,left
128,1670774199140,11/12/2022 15:56:39,1670774204648,0,11/12/2022 15:56:44,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,133,41,1,trial,responseA,response_keyboard,1653.2000002861023,,,down,1,1,0,0,,,,8,9,trials,coherence-20-dd.mp4,down
129,1670774199623,11/12/2022 15:56:39,1670774205131,0,11/12/2022 15:56:45,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,133,41,3,fixation,fixation,timelimit_screen,500.7719999999972,,,,,0,1,0,,,1,8,9,trials,coherence-20-dd.mp4,down
130,1670774201619,11/12/2022 15:56:41,1670774207053,0,11/12/2022 15:56:47,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,141,42,1,trial,responseB,response_keyboard,1865.1999998092651,,,left,1,1,0,0,,,,8,9,trials,coherence-20-ll.mp4,left
131,1670774202028,11/12/2022 15:56:42,1670774207544,0,11/12/2022 15:56:47,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,141,42,3,fixation,fixation,timelimit_screen,500.8099999999977,,,,,0,1,0,,,1,8,9,trials,coherence-20-ll.mp4,left
132,1670774202787,11/12/2022 15:56:42,1670774208307,0,11/12/2022 15:56:48,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,139,43,1,trial,responseA,response_keyboard,709.5,,,up,1,1,0,0,,,,8,9,trials,coherence-80-uu.mp4,up
133,1670774203268,11/12/2022 15:56:43,1670774208801,0,11/12/2022 15:56:48,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,139,43,3,fixation,fixation,timelimit_screen,500.87399999999616,,,,,0,1,0,,,1,8,9,trials,coherence-80-uu.mp4,up
134,1670774204111,11/12/2022 15:56:44,1670774209645,0,11/12/2022 15:56:49,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,144,44,1,trial,responseB,response_keyboard,790.1999998092651,,,right,1,1,0,0,,,,8,9,trials,coherence-10-rr.mp4,right
135,1670774204588,11/12/2022 15:56:44,1670774210126,0,11/12/2022 15:56:50,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,144,44,3,fixation,fixation,timelimit_screen,500.8119999999981,,,,,0,1,0,,,1,8,9,trials,coherence-10-rr.mp4,right
136,1670774205496,11/12/2022 15:56:45,1670774210942,0,11/12/2022 15:56:50,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,138,45,1,trial,responseA,response_keyboard,752.6999998092651,,,up,1,1,0,0,,,,8,9,trials,coherence-40-uu.mp4,up
137,1670774205899,11/12/2022 15:56:45,1670774211433,0,11/12/2022 15:56:51,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,138,45,3,fixation,fixation,timelimit_screen,500.8530000000028,,,,,0,1,0,,,1,8,9,trials,coherence-40-uu.mp4,up
138,1670774206663,11/12/2022 15:56:46,1670774212210,0,11/12/2022 15:56:52,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,146,46,1,trial,responseB,response_keyboard,723.2999997138977,,,right,1,1,0,0,,,,8,9,trials,coherence-40-rr.mp4,right
139,1670774207157,11/12/2022 15:56:47,1670774212707,0,11/12/2022 15:56:52,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,146,46,3,fixation,fixation,timelimit_screen,500.70100000000093,,,,,0,1,0,,,1,8,9,trials,coherence-40-rr.mp4,right
140,1670774208427,11/12/2022 15:56:48,1670774213974,0,11/12/2022 15:56:53,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,142,47,1,trial,responseB,response_keyboard,1200.7000002861023,,,left,1,1,0,0,,,,8,9,trials,coherence-40-ll.mp4,left
141,1670774208912,11/12/2022 15:56:48,1670774214467,0,11/12/2022 15:56:54,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,142,47,3,fixation,fixation,timelimit_screen,500.6860000000015,,,,,0,1,0,,,1,8,9,trials,coherence-40-ll.mp4,left
142,1670774209906,11/12/2022 15:56:49,1670774215469,0,11/12/2022 15:56:55,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,134,48,1,trial,responseA,response_keyboard,925.5,,,down,1,1,0,0,,,,8,9,trials,coherence-40-dd.mp4,down
143,1670774210407,11/12/2022 15:56:50,1670774215958,0,11/12/2022 15:56:55,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,134,48,3,fixation,fixation,timelimit_screen,500.8649999999907,,,,,0,1,0,,,1,8,9,trials,coherence-40-dd.mp4,down
144,1670774211167,11/12/2022 15:56:51,1670774216718,0,11/12/2022 15:56:56,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,73,49,1,trial,responseA,response_keyboard,703.3000001907349,,,up,1,1,0,0,,,,4,5,trials,coherence-20-uu.mp4,up
145,1670774211660,11/12/2022 15:56:51,1670774217217,0,11/12/2022 15:56:57,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,73,49,3,fixation,fixation,timelimit_screen,500.69800000000396,,,,,0,1,0,,,1,4,5,trials,coherence-20-uu.mp4,up
146,1670774212382,11/12/2022 15:56:52,1670774217948,0,11/12/2022 15:56:57,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,71,50,1,trial,responseA,response_keyboard,676.1999998092651,,,down,1,1,0,0,,,,4,5,trials,coherence-80-dd.mp4,down
147,1670774212868,11/12/2022 15:56:52,1670774218439,0,11/12/2022 15:56:58,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,71,50,3,fixation,fixation,timelimit_screen,500.8600000000006,,,,,0,1,0,,,1,4,5,trials,coherence-80-dd.mp4,down
148,1670774213630,11/12/2022 15:56:53,1670774219200,0,11/12/2022 15:56:59,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,83,51,1,trial,responseB,response_keyboard,697.2000002861023,,,right,1,1,0,0,,,,4,5,trials,coherence-80-rr.mp4,right
149,1670774214118,11/12/2022 15:56:54,1670774219697,0,11/12/2022 15:56:59,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,83,51,3,fixation,fixation,timelimit_screen,500.70299999999406,,,,,0,1,0,,,1,4,5,trials,coherence-80-rr.mp4,right
150,1670774214862,11/12/2022 15:56:54,1670774220439,0,11/12/2022 15:57:00,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,74,52,1,trial,responseA,response_keyboard,680,,,up,1,1,0,0,,,,4,5,trials,coherence-40-uu.mp4,up
151,1670774215355,11/12/2022 15:56:55,1670774220936,0,11/12/2022 15:57:00,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,74,52,3,fixation,fixation,timelimit_screen,500.70700000000943,,,,,0,1,0,,,1,4,5,trials,coherence-40-uu.mp4,up
152,1670774216371,11/12/2022 15:56:56,1670774221950,0,11/12/2022 15:57:01,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,70,53,1,trial,responseA,response_keyboard,958.7999997138977,,,down,1,1,0,0,,,,4,5,trials,coherence-40-dd.mp4,down
153,1670774216854,11/12/2022 15:56:56,1670774222445,0,11/12/2022 15:57:02,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,70,53,3,fixation,fixation,timelimit_screen,500.6889999999985,,,,,0,1,0,,,1,4,5,trials,coherence-40-dd.mp4,down
154,1670774217573,11/12/2022 15:56:57,1670774223169,0,11/12/2022 15:57:03,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,82,54,1,trial,responseB,response_keyboard,668.3999996185303,,,right,1,1,0,0,,,,4,5,trials,coherence-40-rr.mp4,right
155,1670774218086,11/12/2022 15:56:58,1670774223669,0,11/12/2022 15:57:03,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,82,54,3,fixation,fixation,timelimit_screen,500.7039999999979,,,,,0,1,0,,,1,4,5,trials,coherence-40-rr.mp4,right
156,1670774219509,11/12/2022 15:56:59,1670774225105,0,11/12/2022 15:57:05,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,68,55,1,trial,responseA,response_keyboard,1375.8000001907349,,,down,1,1,0,0,,,,4,5,trials,coherence-10-dd.mp4,down
157,1670774220091,11/12/2022 15:57:00,1670774225597,0,11/12/2022 15:57:05,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,68,55,3,fixation,fixation,timelimit_screen,500.78800000000047,,,,,0,1,0,,,1,4,5,trials,coherence-10-dd.mp4,down
158,1670774221034,11/12/2022 15:57:01,1670774226645,0,11/12/2022 15:57:06,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,78,56,1,trial,responseB,response_keyboard,995.9000000953674,,,left,1,1,0,0,,,,4,5,trials,coherence-40-ll.mp4,left
159,1670774221541,11/12/2022 15:57:01,1670774227138,0,11/12/2022 15:57:07,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,78,56,3,fixation,fixation,timelimit_screen,500.77399999999034,,,,,0,1,0,,,1,4,5,trials,coherence-40-ll.mp4,left
160,1670774223371,11/12/2022 15:57:03,1670774228986,0,11/12/2022 15:57:08,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,81,57,1,trial,responseA,response_keyboard,1787.0999999046326,,,down,1,0,1,0,,,,4,5,trials,coherence-20-rr.mp4,right
161,1670774223874,11/12/2022 15:57:03,1670774229484,0,11/12/2022 15:57:09,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,81,57,3,fixation,fixation,timelimit_screen,500.7079999999987,,,,,0,1,0,,,1,4,5,trials,coherence-20-rr.mp4,right
162,1670774225417,11/12/2022 15:57:05,1670774230955,0,11/12/2022 15:57:10,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,77,58,1,trial,responseB,response_keyboard,1411.5,,,left,1,1,0,0,,,,4,5,trials,coherence-20-ll.mp4,left
163,1670774225831,11/12/2022 15:57:05,1670774231446,0,11/12/2022 15:57:11,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,77,58,3,fixation,fixation,timelimit_screen,500.7820000000065,,,,,0,1,0,,,1,4,5,trials,coherence-20-ll.mp4,left
164,1670774226682,11/12/2022 15:57:06,1670774232316,0,11/12/2022 15:57:12,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,79,59,1,trial,responseB,response_keyboard,815.4000000953674,,,left,1,1,0,0,,,,4,5,trials,coherence-80-ll.mp4,left
165,1670774227168,11/12/2022 15:57:07,1670774232804,0,11/12/2022 15:57:12,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,79,59,3,fixation,fixation,timelimit_screen,500.8399999999965,,,,,0,1,0,,,1,4,5,trials,coherence-80-ll.mp4,left
166,1670774228487,11/12/2022 15:57:08,1670774234130,0,11/12/2022 15:57:14,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,72,60,1,trial,responseA,response_keyboard,1277.5,,,up,1,1,0,0,,,,4,5,trials,coherence-10-uu.mp4,up
167,1670774228968,11/12/2022 15:57:08,1670774234613,0,11/12/2022 15:57:14,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,72,60,3,fixation,fixation,timelimit_screen,500.77700000000186,,,,,0,1,0,,,1,4,5,trials,coherence-10-uu.mp4,up
